"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11"
"02467","Brookline","MA","Boston-Cambridge-Newton","Norfolk County",221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,3900,4000,4400,4450,4000,4500,4500,4500,3850,4000,4000,4000,3800,3800,3995,3995,4000,4000
"33327","Weston","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,3000,3025,3000,3200,3100,3000,3000,2900,3000,3100,3050,3050,3000,3000,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3350,3300,3300,3250,3250,3200,3100,2950
"95391","Tracy","CA","Stockton-Lodi","San Joaquin County",223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670,2700,2700,2700,2587.5,2600,2600,2600,2600,2625,2650,2700,2700,2700,2750,2700,2697.5,2650,2537.5,2574.5,2670.5,2750,2785,2792.5,2725,2700,2700,2698,2650,2690,2700
"11963","Sag Harbor","NY","New York-Newark-Jersey City","Suffolk County",224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,32000,30000,30000,30000,31666,31666,31666,30000,30000,28000,30000,32000
"02120","Boston","MA","Boston-Cambridge-Newton","Suffolk County",225,,,,,,,,,,,,3500,3400,3400,3400,3250,3250,3300,3300,3300,3400,3400,3400,3450,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3700,3800,3800,3800,3800,3900,3900,3800,3800,3800,3700,3800,3900,4000,4000,4000,3937.5,3900,3925,3900,3900,3700,3600,3600,3750,4000,4100,4100,4099.5,4000,4000,3900,3800,3700,3600,3575,3600,4000,4200,4200,4200,4025,4000,3999,3900,3800,3800,3925,4000,4200,4200,4200,4100,4000,4000,4000,4000,3950,3800,3912.5,4000,4100,4200,4200,4200,4200,4200,4100,4000,4000,4000,4000,4200
"81611","Aspen","CO","Glenwood Springs","Pitkin County",226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,40000,37000,40000,40000,40000,40000,45000,45000,47500,45000,45000,45000,45000,43500,45000,44250,45000,45000,45000,45000,45000,45000,45000,45000,45000,42000,42000,45000,45000,45000,45000,45000
"91708","Chino","CA","Riverside-San Bernardino-Ontario","San Bernardino County",227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625,2676.5,2700.5,2854,2827.5,2849,2852,2905,2905,2905,2905,2905,2950,2955,2965,2885.5
"11976","Water Mill","NY","New York-Newark-Jersey City","Suffolk County",228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,50000,50000,45000,50000,50000,47000,45000,49000,50000,49000,50000,50000,50000,50000,50000,45000,40000,42250,42000,45000,45000,45000,45000,45000,42000,41000,43333,40000,40000,40000,40000,40000,40000,40000
"11930","Amagansett","NY","New York-Newark-Jersey City","Suffolk County",229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,40000,40000,35000,35000,33500,35000,35500,38250,31666,30000,32500,30000
"11959","Quogue","NY","New York-Newark-Jersey City","Suffolk County",230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44000,44000,40000,38250,35000,35000,32000,30000,27750,27750,27500,28000,33000,30000,27500,27750,26750,26000,25000,26000,27500,28000,30000,26750,30000,28000,30000,30000,29166.5,28000,28000,30000,30000
"11932","Bridgehampton","NY","New York-Newark-Jersey City","Suffolk County",231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,45000,45000,50000,49000,50000,50000,45000,50000,50000,49000,45000,45000,40000,40000,42000,40000,42000,40000,40000,40000,40000,45000,43333,40000,40000,40000,44000,39000
